lon,lat,ï..EIN,NAME,STREET,ZIP,SUBSECTION,CLASSIFICATION,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,NTEE,codes,ZIP_FIVE,Location
-76.5943772,39.2805949,521992368,FRIENDS OF CLIFTON MANSION INC,BROWN ADV901 S BOND ST NO 400,21231-0000,3,1000,78123,151298,78198,A50Z,NA,A,"Arts, Culture and Humanities",21231,"BROWN ADV901 S BOND ST NO 400, BALTIMORE, MD, 21231"
-76.65649979999999,39.3628049,204220947,HERMAN MARIL FOUNDATION INC,5602 ROXBURY PL,21209-4502,3,2000,7749608,79282,NA,A51,NA,A,"Arts, Culture and Humanities",21209,"5602 ROXBURY PL, BALTIMORE, MD, 21209"
-76.6453523,39.3320685,522174642,AMARANTHINE MUSEUM LES HARRIS FOUNDATION,2010 CLIPPER PARK RD,21211-1439,3,2000,0,0,0,A51,NA,A,"Arts, Culture and Humanities",21211,"2010 CLIPPER PARK RD, BALTIMORE, MD, 21211"
-76.6118693,39.3082724,522274607,CORK FACTORY INC,1601 GUILFORD AVENUE,21202-2877,3,1000,0,0,0,A51,NA,A,"Arts, Culture and Humanities",21202,"1601 GUILFORD AVENUE, BALTIMORE, MD, 21202"
-76.6155478,39.3117087,815005909,FAMILY ARTS MUSEUM INC,10 E NORTH AVE,21202-5906,3,1230,NA,NA,NA,A51,NA,A,"Arts, Culture and Humanities",21202,"10 E NORTH AVE, BALTIMORE, MD, 21202"
NA,NA,521608934,THE AMERICAN VISIONARY ART MUSEUM INC,800 KEY HWY,21230-3940,3,1000,10741307,2940952,2781081,A510,NA,A,"Arts, Culture and Humanities",21230,"800 KEY HWY, BALTIMORE, MD, 21230"
-76.6176744,39.3261579,526000162,BALTIMORE MUSEUM OF ART INC,10 ART MUSEUM DR,21218-3898,3,1000,109459966,77689241,26187154,A510,NA,A,"Arts, Culture and Humanities",21218,"10 ART MUSEUM DR, BALTIMORE, MD, 21218"
-76.61,39.29,521661945,CONTEMPORARY MUSEUM INCORPORATED,PO BOX 1572,21203-1572,3,2000,152253,483742,483742,A510,NA,A,"Arts, Culture and Humanities",21203,"PO BOX 1572, BALTIMORE, MD, 21203"
-76.6790572,39.3703218,521855885,MIDDLE SCHOOL CERAMIC ART PROGRAM INC,2406 SHELLEYDALE DR,21209-3242,3,2100,138822,63985,63985,A510,NA,A,"Arts, Culture and Humanities",21209,"2406 SHELLEYDALE DR, BALTIMORE, MD, 21209"
-76.6114857,39.2874119,141882726,BALLOON OVER BALTIMORE INC,111 S CALVERT ST STE 2300,21202-6182,3,1000,NA,NA,NA,A52,NA,A,"Arts, Culture and Humanities",21202,"111 S CALVERT ST STE 2300, BALTIMORE, MD, 21202"
-76.61192170000001,39.2952333,462714742,THE MARYLAND BOOK BANK INC,501 N CALVERT ST,21278-1000,3,1200,81586,2123581,1765081,A52,NA,A,"Arts, Culture and Humanities",21278,"501 N CALVERT ST, BALTIMORE, MD, 21278"
NA,NA,521806933,BALTIMORE CHILDRENS MUSEUM INC,35 MARKET PL,21202-4002,3,1000,14142625,4823254,4731207,A520,NA,A,"Arts, Culture and Humanities",21202,"35 MARKET PL, BALTIMORE, MD, 21202"
-76.6811097,39.3652465,263720346,BLACK IS A COLOR,6124 STUART AVE,21209-4022,3,2000,59387,16038,16038,A54,NA,A,"Arts, Culture and Humanities",21209,"6124 STUART AVE, BALTIMORE, MD, 21209"
NA,NA,522117182,ARTHUR SMOKE STACK HARDY FIRE MUSEUM,203 N CAREY ST 1ST FLR,21223-1836,3,1000,NA,NA,NA,A54,NA,A,"Arts, Culture and Humanities",21223,"203 N CAREY ST 1ST FLR, BALTIMORE, MD, 21223"
NA,NA,522327049,CARROLL MUSEUMS INC,800 E LOMBARD ST,21202-4511,3,1000,167211,76086,76086,A54,NA,A,"Arts, Culture and Humanities",21202,"800 E LOMBARD ST, BALTIMORE, MD, 21202"
-76.6121893,39.2903848,522360450,FRIENDS OF THE H L MENCKEN HOUSE,PO BOX 22501,21203-4501,3,1000,0,0,0,A54,NA,A,"Arts, Culture and Humanities",21203,"PO BOX 22501, BALTIMORE, MD, 21203"
-76.6036771,39.287736,520591490,STAR SPANGLED BANNER FLAG HOUSE ASSOCIATION INCORPORATED,844 E PRATT ST,21202-4403,3,2000,973309,140542,140542,A540,NA,A,"Arts, Culture and Humanities",21202,"844 E PRATT ST, BALTIMORE, MD, 21202"
NA,NA,521205675,BALTIMORE MUSEUM OF INDUSTRY,1415 KEY HWY,21230-5115,3,2000,3945700,2179752,1935777,A540,NA,A,"Arts, Culture and Humanities",21230,"1415 KEY HWY, BALTIMORE, MD, 21230"
-76.6327108,39.2854171,521535426,B & O RAILROAD MUSEUM,901 W PRATT ST,21223-2644,3,1000,24164272,4770657,4476827,A540,NA,A,"Arts, Culture and Humanities",21223,"901 W PRATT ST, BALTIMORE, MD, 21223"
-76.63838319999999,39.3289463,520852975,BALTIMORE STREETCAR MUSEUM INC,PO BOX 4881,21211-0881,3,1200,1143484,186683,122118,A540,NA,A,"Arts, Culture and Humanities",21211,"PO BOX 4881, BALTIMORE, MD, 21211"
NA,NA,522061400,RAILROAD HISTORICAL DISTRICT CORPORATION,3000 CHESTNUT AVE STE 401,21211-2775,3,2000,75138,81065,69522,A540,NA,A,"Arts, Culture and Humanities",21211,"3000 CHESTNUT AVE STE 401, BALTIMORE, MD, 21211"
-76.61211759999999,39.28134920000001,520668166,MARYLAND SCIENCE CENTER,601 LIGHT ST,21230-3803,3,8200,37601737,11375342,7724842,A570,NA,A,"Arts, Culture and Humanities",21230,"601 LIGHT ST, BALTIMORE, MD, 21230"
-76.6121893,39.2903848,453795435,BALTIMORE OPEN THEATRE INC,PO BOX 65165,21209-0165,3,1200,7389,71450,71450,A6,BALTIMORE OPEN THEATRE,A,"Arts, Culture and Humanities",21209,"PO BOX 65165, BALTIMORE, MD, 21209"
-76.61214199999999,39.289077,30418380,CHESAPEAKE SHAKESPEARE COMPANY,7 S CALVERT ST,21202-1513,3,2000,5327032,2094339,2065168,A60,NA,A,"Arts, Culture and Humanities",21202,"7 S CALVERT ST, BALTIMORE, MD, 21202"
NA,NA,134297272,ROYAL THEATER & COMMUNITY HERITAGE CORPORATION,2229 PENNSYLVANIA AVE,21217-2823,3,2000,0,0,0,A60,TRTCH,A,"Arts, Culture and Humanities",21217,"2229 PENNSYLVANIA AVE, BALTIMORE, MD, 21217"
-76.6121893,39.2903848,201493698,BALTIMORE IMPROV GROUP INC,PO BOX 50008,21211-4008,3,1000,76803,218729,217175,A60,NA,A,"Arts, Culture and Humanities",21211,"PO BOX 50008, BALTIMORE, MD, 21211"
-76.6156596,39.3181227,452799817,IGBO COUNCIL OF TRADITIONAL TITLEHOLDERS USA INC,36 EAST 25TH STREET STE B,21218-5103,3,1278,NA,NA,NA,A60,NA,A,"Arts, Culture and Humanities",21218,"36 EAST 25TH STREET STE B, BALTIMORE, MD, 21218"
-76.5580574,39.3392118,473308659,SISTER CITIES GIRLCHOIR INC,3810 RIDGECROFT RD,21206-5025,3,1200,14631,154921,154921,A60,NA,A,"Arts, Culture and Humanities",21206,"3810 RIDGECROFT RD, BALTIMORE, MD, 21206"
-76.549207,39.3489213,474662547,THIRD WALL PRODUCTIONS,3621 WHITE AVE,21206-3413,3,2000,0,0,0,A60,NA,A,"Arts, Culture and Humanities",21206,"3621 WHITE AVE, BALTIMORE, MD, 21206"
-76.615483,39.301531,522259118,FLUID MOVEMENT INC,1011 N CHARLES ST APT 4F,21201-5424,3,2000,53247,60022,54922,A60,NA,A,"Arts, Culture and Humanities",21201,"1011 N CHARLES ST APT 4F, BALTIMORE, MD, 21201"
-76.6014541,39.3636821,522328952,CENTER FOR INTERNATIONAL THEATRE DEVELOPMENT INC,901 LENTON AVE,21212-3210,3,1000,57489,104012,NA,A60,NA,A,"Arts, Culture and Humanities",21212,"901 LENTON AVE, BALTIMORE, MD, 21212"
-76.62212199999999,39.2959139,814657459,MIND ON FIRE,600 JASPER ST,21201-1916,3,1238,NA,NA,NA,A60,NA,A,"Arts, Culture and Humanities",21201,"600 JASPER ST, BALTIMORE, MD, 21201"
-76.6826378,39.3637671,461868755,BAS MELECH PERFORMING ARTS PROGRAM INC,6017 WOODCREST AVE,21209-4008,3,2000,75053,228526,228526,A61,NA,A,"Arts, Culture and Humanities",21209,"6017 WOODCREST AVE, BALTIMORE, MD, 21209"
-76.635328,39.331269,522325443,HIGH ZERO FOUNDATION INC,3618 FALLS ROAD,21211-1846,3,1000,0,49785,49785,A61,NA,A,"Arts, Culture and Humanities",21211,"3618 FALLS ROAD, BALTIMORE, MD, 21211"
-76.58513549999999,39.2946836,571238979,WEDNESDAY HOUSE INC,214 N PATTERSON PARK AVE,21231-1336,3,1000,0,0,0,A61,NA,A,"Arts, Culture and Humanities",21231,"214 N PATTERSON PARK AVE, BALTIMORE, MD, 21231"
-76.5863657,39.3826786,822892122,HANK LEVY JAZZ FOUNDATION INC,1212 BRIXTON RD,21239-1218,3,2000,NA,NA,NA,A61,NA,A,"Arts, Culture and Humanities",21239,"1212 BRIXTON RD, BALTIMORE, MD, 21239"
-76.6217534,39.2894261,521054299,HIPPODROME FOUNDATION INC,416 W BALTIMORE ST,21201-1717,3,1000,2497261,2708198,1925970,A610,NA,A,"Arts, Culture and Humanities",21201,"416 W BALTIMORE ST, BALTIMORE, MD, 21201"
-76.6180278,39.305844,526080460,LYRIC FOUNDATION INC,110 WEST MOUNT ROYAL AVE,21201-5714,3,1000,16797894,6004633,5427146,A61I,NA,A,"Arts, Culture and Humanities",21201,"110 WEST MOUNT ROYAL AVE, BALTIMORE, MD, 21201"
-76.6933888,39.3263801,260679907,SHANGE DANCE PRODUCTIONS INC,4401 KATHLAND AVE,21207-7652,3,2000,0,0,0,A62,NA,A,"Arts, Culture and Humanities",21207,"4401 KATHLAND AVE, BALTIMORE, MD, 21207"
-76.614791,39.304156,273422058,XPRESSIVE4EVER DANCE,1220 ST PAUL ST,21202-6307,3,2000,0,0,0,A62,NA,A,"Arts, Culture and Humanities",21202,"1220 ST PAUL ST, BALTIMORE, MD, 21202"
-76.6402616,39.313996,453545042,DANCE HAPPENS INC,2557 MCCULLOH ST,21217-4061,3,1000,0,0,0,A62,NA,A,"Arts, Culture and Humanities",21217,"2557 MCCULLOH ST, BALTIMORE, MD, 21217"
-76.485804,39.257988,472919526,DANCING SUNSHINE INC,1913 MARSDALE RD,21222-5609,3,1000,0,0,0,A62,NA,A,"Arts, Culture and Humanities",21222,"1913 MARSDALE RD, BALTIMORE, MD, 21222"
-76.6424878,39.3307521,475593783,FULL CIRCLE DANCE COMPANY,3600 CLIPPER MILL RD STE 108,21211-1950,3,1000,0,0,0,A62,NA,A,"Arts, Culture and Humanities",21211,"3600 CLIPPER MILL RD STE 108, BALTIMORE, MD, 21211"
-76.6188277,39.3112959,812396365,BIG QUESTIONS PRODUCTIONS INC,120 W NORTH AVENUE SUITE 208,21201-5813,3,1200,0,0,0,A62,NA,A,"Arts, Culture and Humanities",21201,"120 W NORTH AVENUE SUITE 208, BALTIMORE, MD, 21201"
-76.63449,39.309493,823021175,GRACE ABOUNDS,2039 MADISON AVE APT 2,21217-3861,3,2000,NA,NA,NA,A62,NA,A,"Arts, Culture and Humanities",21217,"2039 MADISON AVE APT 2, BALTIMORE, MD, 21217"
-76.656308,39.3092355,521759305,WEST INDIAN DANCE AND CULTURAL ASSOC OF MARYLAND INC,2409 W NORTH AVE,21216-3607,3,1000,4913,2802,2802,A62,NA,A,"Arts, Culture and Humanities",21216,"2409 W NORTH AVE, BALTIMORE, MD, 21216"
-76.56241469999999,39.3968394,510637821,MID ATLANTIC YOUTH BALLET AND CENTER FOR DANCE EDUCATION INC,1703 E JOPPA RD,21234-3638,3,1000,25472,107133,102927,A63,MID ATLANTIC YOUTH BALLET,A,"Arts, Culture and Humanities",21234,"1703 E JOPPA RD, BALTIMORE, MD, 21234"
-76.61392289999999,39.2994097,30547060,AUDREY HERMAN SPOTLIGHTERS THEATRE INC,817 SAINT PAUL ST,21202-2472,3,2000,34084,184556,181761,A65,SPOTLIGHTERS,A,"Arts, Culture and Humanities",21202,"817 SAINT PAUL ST, BALTIMORE, MD, 21202"
-76.6052978,39.2721262,200703517,MUSICAL ARTISTS THEATER INCORPORATED,1528 JACKSON ST,21230-4732,3,1000,99186,128887,128887,A65,NA,A,"Arts, Culture and Humanities",21230,"1528 JACKSON ST, BALTIMORE, MD, 21230"
-76.62031929999999,39.3194384,260468107,SINGLE CARROT THEATRE INC,2600 N HOWARD STREET 1200,21218-4888,3,1000,662155,411626,411626,A65,NA,A,"Arts, Culture and Humanities",21218,"2600 N HOWARD STREET 1200, BALTIMORE, MD, 21218"
-76.5621663,39.3519924,261202366,STRAND THEATER COMPANY INC,5426 HARFORD RD,21214-2215,3,1000,0,0,0,A65,NA,A,"Arts, Culture and Humanities",21214,"5426 HARFORD RD, BALTIMORE, MD, 21214"
-76.617845,39.29239700000001,264255486,BALTIMORE ANNEX THEATRE,219 PARK AVE,21201-3513,3,2100,0,0,0,A65,NA,A,"Arts, Culture and Humanities",21201,"219 PARK AVE, BALTIMORE, MD, 21201"
-76.620751,39.3366376,272547770,GLOBAL THEATRE PROJECT,3902 CANTERBURY ROAD,21218-1705,3,1000,0,0,0,A65,NA,A,"Arts, Culture and Humanities",21218,"3902 CANTERBURY ROAD, BALTIMORE, MD, 21218"
-76.4822959,39.3535313,311770525,CHILDRENS PLAYHOUSE OF MARYLAND INC,7201 ROSSVILLE BOUIEVARD,21237-0000,3,2100,110242,150261,136352,A65,NA,A,"Arts, Culture and Humanities",21237,"7201 ROSSVILLE BOUIEVARD, BALTIMORE, MD, 21237"
-76.6121893,39.2903848,455328495,IRON CROW THEATRE COMPANY INC,PO BOX 50074,21211-4074,3,2000,0,0,0,A65,NA,A,"Arts, Culture and Humanities",21211,"PO BOX 50074, BALTIMORE, MD, 21211"
-76.6293762,39.3235688,474694111,COLLABORATIVE THEATRE,732 PURITAN ST,21211-2742,3,3000,0,0,0,A65,NA,A,"Arts, Culture and Humanities",21211,"732 PURITAN ST, BALTIMORE, MD, 21211"
-76.6354952,39.3566383,811838494,BALTIMORE SHAKESPEARE FACTORY INC,PO BOX 5639,21210-0639,3,1000,NA,NA,NA,A65,NA,A,"Arts, Culture and Humanities",21210,"PO BOX 5639, BALTIMORE, MD, 21210"
-76.6876048,39.3311525,814424599,ON THE ROAD OTR THEATER COMPANY LTD,4105 BARRINGTON RD,21207-7608,3,1350,NA,NA,NA,A65,NA,A,"Arts, Culture and Humanities",21207,"4105 BARRINGTON RD, BALTIMORE, MD, 21207"
-76.6121893,39.2903848,521985554,BETHESDA ARTS INC,PO BOX 39671,21212-6671,3,2000,0,0,0,A65,NA,A,"Arts, Culture and Humanities",21212,"PO BOX 39671, BALTIMORE, MD, 21212"
-76.5667718,39.349865200000004,521900114,PERFORMANCE WORKSHOP INC,2803 E STRATHMORE AVE,21214-2512,3,2100,1112,12118,12118,A65,NA,A,"Arts, Culture and Humanities",21214,"2803 E STRATHMORE AVE, BALTIMORE, MD, 21214"
-76.6357653,39.2872414,521708780,BLACK CHERRY INC,1115 HOLLINS ST,21223-2555,3,1000,217807,87040,87040,A650,NA,A,"Arts, Culture and Humanities",21223,"1115 HOLLINS ST, BALTIMORE, MD, 21223"
-76.6189588,39.3381177,526009757,CHILDRENS THEATER ASSOCIATION INC,4000 N CHARLES ST APT 1006,21218-1763,3,2000,18308,79587,78259,A650,NA,A,"Arts, Culture and Humanities",21218,"4000 N CHARLES ST APT 1006, BALTIMORE, MD, 21218"
-76.6132008,39.2983693,520780194,CENTER STAGE ASSOCIATES INC,700 N CALVERT ST,21202-3602,3,2000,45680347,20585652,10423391,A650,NA,A,"Arts, Culture and Humanities",21202,"700 N CALVERT ST, BALTIMORE, MD, 21202"
-76.6204221,39.2901275,521593239,THE EVERYMAN THEATRE INCORPORATED,315 W FAYETTE ST,21201-3405,3,1200,13687641,3978694,3864689,A650,NA,A,"Arts, Culture and Humanities",21201,"315 W FAYETTE ST, BALTIMORE, MD, 21201"
-76.7045823,39.3677435,521779621,MAGICAL EXPERIENCES ARTS COMPANY LTD,7032 WALLIS AVE,21215-1711,3,1000,64933,39025,39025,A650,NA,A,"Arts, Culture and Humanities",21215,"7032 WALLIS AVE, BALTIMORE, MD, 21215"
-76.61831029999999,39.3041999,521319713,BALTIMORE THEATRE PROJECT,45 W PRESTON ST,21201-5717,3,1000,41930,177093,177093,A65Z,NA,A,"Arts, Culture and Humanities",21201,"45 W PRESTON ST, BALTIMORE, MD, 21201"
-76.6811508,39.38805199999999,200847062,FRANCIS POULENC TRIO,2745 QUARRY HEIGHTS WAY,21209-1068,3,1200,40544,67214,67214,A68,YOUNG BRYAN GEN PTR,A,"Arts, Culture and Humanities",21209,"2745 QUARRY HEIGHTS WAY, BALTIMORE, MD, 21209"
-76.67824519999999,39.3588437,201351162,BALTIMORE JAZZ ALLIANCE INCORPORATED,2904 SULGRAVE AVE,21215-4024,3,1000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21215,"2904 SULGRAVE AVE, BALTIMORE, MD, 21215"
-76.6179398,39.3401415,202490268,COMMUNITY CONCERTS AT SECOND,4200 SAINT PAUL ST,21218-1019,3,1200,338510,108555,108555,A68,NA,A,"Arts, Culture and Humanities",21218,"4200 SAINT PAUL ST, BALTIMORE, MD, 21218"
NA,NA,205286370,MAMMOJAM MUSIC FESTIVAL,1304 S CHARLES ST,21230-4219,3,1000,0,0,0,A68,MAMMOJAM,A,"Arts, Culture and Humanities",21230,"1304 S CHARLES ST, BALTIMORE, MD, 21230"
NA,NA,208953482,NATIONAL ASSOCIATION FOR CIVIL WARBRASS MUSIC INC,124 MAIDEN CHOICE LN,21228-3619,3,1000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21228,"124 MAIDEN CHOICE LN, BALTIMORE, MD, 21228"
NA,NA,264390379,BACH CONCERT SERIES,701 S CHARLES ST,21230-3800,3,1000,175466,174100,138255,A68,NA,A,"Arts, Culture and Humanities",21230,"701 S CHARLES ST, BALTIMORE, MD, 21230"
NA,NA,453554837,AMICIMUSIC,208 NORTHWAY,21218-1140,3,1000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21218,"208 NORTHWAY, BALTIMORE, MD, 21218"
-76.61632589999999,39.2915441,453689638,MOBILE MUSIC NOW INC,218 N CHARLES ST APT 1904,21201-4093,3,1000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21201,"218 N CHARLES ST APT 1904, BALTIMORE, MD, 21201"
NA,NA,454488989,OCCASIONAL SYMPHONY,1830 E MONUMENT ST SUITE 2-300,21287-0020,3,2000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21287,"1830 E MONUMENT ST SUITE 2-300, BALTIMORE, MD, 21287"
-76.642106,39.376014,462703259,JAZZWAY INC,6004 HOLLINS AVE,21210-1007,3,1000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21210,"6004 HOLLINS AVE, BALTIMORE, MD, 21210"
-76.61329599999999,39.307639,471406439,BALTIMORE ROCK OPERA SOCIETY INC,1539 N CALVERT ST 1ST FL,21202-2801,3,1000,69768,153434,153104,A68,NA,A,"Arts, Culture and Humanities",21202,"1539 N CALVERT ST 1ST FL, BALTIMORE, MD, 21202"
-76.6117529,39.279756,472286908,EVOLUTION CONTEMPORARY MUSIC INC,123 E MONTGOMERY ST,21230-3923,3,1000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21230,"123 E MONTGOMERY ST, BALTIMORE, MD, 21230"
-76.6752678,39.3773239,474013651,CHAMBER ENCOUNTERS INCORPORATED,2302 BAYTHORNE CT,21209-1604,3,1000,8082,15360,15360,A68,NA,A,"Arts, Culture and Humanities",21209,"2302 BAYTHORNE CT, BALTIMORE, MD, 21209"
-76.5393545,39.3190216,474677743,LIFE THROUGH MUSIC INC,6105 FURLEY WAY,21206-3561,3,2000,NA,NA,NA,A68,NA,A,"Arts, Culture and Humanities",21206,"6105 FURLEY WAY, BALTIMORE, MD, 21206"
-76.6110911,39.2875918,475384551,BELIEVE IN MUSIC INC,211 EAST LOMBARD ST SUITE 162,21202-6102,3,1000,128134,209744,209744,A68,BELIEVE IN MUSIC,A,"Arts, Culture and Humanities",21202,"211 EAST LOMBARD ST SUITE 162, BALTIMORE, MD, 21202"
-76.634462,39.339837,475438097,ALT PIBROCH CLUB LIMITED,4140 ROLAND AVE,21211-2034,3,2000,0,0,0,A68,ALT PIBROCH CLUB,A,"Arts, Culture and Humanities",21211,"4140 ROLAND AVE, BALTIMORE, MD, 21211"
-76.6327397,39.35326,522293353,BOXWOOD FESTIVAL LTD,714 WYNDHURST AVE,21210-2314,3,1200,15175,109319,109319,A68,NA,A,"Arts, Culture and Humanities",21210,"714 WYNDHURST AVE, BALTIMORE, MD, 21210"
NA,NA,522297616,PAN IN THE COMMUNITY INC,3907 HAMILTON AVENUE 1ST FLOOR,21206-3507,3,1000,4647,25532,25532,A68,NA,A,"Arts, Culture and Humanities",21206,"3907 HAMILTON AVENUE 1ST FLOOR, BALTIMORE, MD, 21206"
-76.67865119999999,39.370593,861087587,AYELET HASHACHAR JEWISH MUSIC EXPERIENCE INC,6301 FAIRLANE DR,21209-3203,3,7000,0,0,0,A68,NA,A,"Arts, Culture and Humanities",21209,"6301 FAIRLANE DR, BALTIMORE, MD, 21209"
NA,NA,521061744,PRO MUSICA RARA INC,PO BOX 16387,21210-0387,3,2000,0,0,0,A680,NA,A,"Arts, Culture and Humanities",21210,"PO BOX 16387, BALTIMORE, MD, 21210"
-76.72499049999999,39.39132790000001,521793556,BALTIMORE BLUES SOCIETY INC,32 FENCEPOST CT,21208-1326,3,2100,21826,49755,47858,A680,NA,A,"Arts, Culture and Humanities",21208,"32 FENCEPOST CT, BALTIMORE, MD, 21208"
-76.6205057,39.3306648,520937202,SHRIVER HALL CONCERT SERIES INC,3400 N CHARLES ST 105,21218-2625,3,2000,2196068,729041,729041,A68Z,NA,A,"Arts, Culture and Humanities",21218,"3400 N CHARLES ST 105, BALTIMORE, MD, 21218"
-76.61471279999999,39.3030672,521498329,CONCERT ARTISTS OF BALTIMORE INC,1114 ST PAUL STREET,21202-2615,3,1000,42885,588815,588815,A68Z,NA,A,"Arts, Culture and Humanities",21202,"1114 ST PAUL STREET, BALTIMORE, MD, 21202"
-76.615887,39.2985861,204715534,FUTURE SYMPHONY CORPORATION,8 W MADISON ST,21201-5279,3,1000,0,0,0,A69,NA,A,"Arts, Culture and Humanities",21201,"8 W MADISON ST, BALTIMORE, MD, 21201"
-76.5999088,39.3796463,462185995,PYO PARENT RESOURCE ORGANIZATION,7011 COPELEIGH RD,21212-1926,3,1000,0,0,0,A69,PYO PRO,A,"Arts, Culture and Humanities",21212,"7011 COPELEIGH RD, BALTIMORE, MD, 21212"
-76.64555539999999,39.351491,472307952,SYMPHONY NUMBER ONE,2 HAMILL ROAD,21210-1806,3,2000,9477,37612,37612,A69,NA,A,"Arts, Culture and Humanities",21210,"2 HAMILL ROAD, BALTIMORE, MD, 21210"
-76.6189778,39.3039828,520629696,BALTIMORE SYMPHONY ORCHESTRA INC,1212 CATHEDRAL ST,21201-5556,3,2000,9094210,27003825,25924633,A690,NA,A,"Arts, Culture and Humanities",21201,"1212 CATHEDRAL ST, BALTIMORE, MD, 21201"
-76.61649560000001,39.2970405,521356846,BALTIMORE CHAMBER ORCHESTRA INC,11 W MOUNT VERNON PL,21201-5103,3,1200,16670,248575,237585,A69Z,NA,A,"Arts, Culture and Humanities",21201,"11 W MOUNT VERNON PL, BALTIMORE, MD, 21201"
-76.61649560000001,39.2970405,264201545,BALTIMORE CONCERT OPERA INC,11 W MOUNT VERNON PL,21201-5103,3,1000,107160,226974,226974,A6A,NA,A,"Arts, Culture and Humanities",21201,"11 W MOUNT VERNON PL, BALTIMORE, MD, 21201"
-76.63838319999999,39.3289463,454691402,RHYMES WITH OPERA,PO BOX 4731,21211-0731,3,1000,0,0,0,A6A,NA,A,"Arts, Culture and Humanities",21211,"PO BOX 4731, BALTIMORE, MD, 21211"
-76.6104476,39.28932289999999,521703547,YOUNG VICTORIAN THEATRE COMPANY,1 SOUTH ST STE 2600,21202-3291,3,1000,290217,200835,151983,A6A0,NA,A,"Arts, Culture and Humanities",21202,"1 SOUTH ST STE 2600, BALTIMORE, MD, 21202"
-76.58033499999999,39.283888,244158815,BALTIMORE CHILDRENS CHOIR INC,2531 FOSTER AVE,21224-3747,3,1200,0,0,0,A6B,NA,A,"Arts, Culture and Humanities",21224,"2531 FOSTER AVE, BALTIMORE, MD, 21224"
-76.6121893,39.2903848,274614307,COMMUNITY CONCERT CHOIR OF BALTIMORE,PO BOX 26666,21207-0466,3,1000,0,0,0,A6B,NA,A,"Arts, Culture and Humanities",21207,"PO BOX 26666, BALTIMORE, MD, 21207"
-76.6605673,39.3297704,472983353,CAMERATA BALTIMORE,3629 REISTERSTOWN RD,21215-7701,3,2000,0,0,0,A6B,NA,A,"Arts, Culture and Humanities",21215,"3629 REISTERSTOWN RD, BALTIMORE, MD, 21215"
-76.6241217,39.30649770000001,520824837,BALTIMORE CHORAL ARTS SOCIETY INC,1316 PARK AVE,21217-4103,3,1200,1977835,643792,643792,A6BZ,NA,A,"Arts, Culture and Humanities",21217,"1316 PARK AVE, BALTIMORE, MD, 21217"
-76.615578,39.313073,263941126,CHESAPEAKE AREA MARCHING PROGRAMS,25 E 21ST STREET,21218-5920,3,1200,1,0,0,A6C,NA,A,"Arts, Culture and Humanities",21218,"25 E 21ST STREET, BALTIMORE, MD, 21218"
-76.63430009999999,39.3396219,451830456,SUMMER CHAMBER MUSIC IN ROLAND PARK INC,4136 ROLAND AVE,21211-2034,3,1000,0,0,0,A6C,NA,A,"Arts, Culture and Humanities",21211,"4136 ROLAND AVE, BALTIMORE, MD, 21211"
-76.5127962,39.3747784,541851370,AMERICAN ORIGINALS PIPE & DRUM CORP INC,27 GRANDEE CT,21236-3640,3,2000,0,0,0,A6C,NA,A,"Arts, Culture and Humanities",21236,"27 GRANDEE CT, BALTIMORE, MD, 21236"
-76.6121893,39.2903848,521798448,CHAMBER JAZZ SOCIETY INC,PO BOX 16097,21218-0097,3,1000,27525,70515,70515,A6CZ,NA,A,"Arts, Culture and Humanities",21218,"PO BOX 16097, BALTIMORE, MD, 21218"
-76.66885049999999,39.3322211,815206264,MUSIC INSTRUCTION FOR ALL LEARNERS INC,4012 EDGEWOOD RD APT 1,21215-7398,3,2000,NA,NA,NA,A6E,MIFAL,A,"Arts, Culture and Humanities",21215,"4012 EDGEWOOD RD APT 1, BALTIMORE, MD, 21215"
-76.61415989999999,39.2702991,161647092,CREATIVE CURRENCY INC,1706 S CHARLES ST,21230-4808,3,1000,7116,121320,121320,A70,NA,A,"Arts, Culture and Humanities",21230,"1706 S CHARLES ST, BALTIMORE, MD, 21230"
-76.6167626,39.3210411,251839841,MODERNIST STUDIES ASSOCIATION,2715 N CHARLES ST,21218-4319,3,2000,163197,147920,147920,A70,NA,A,"Arts, Culture and Humanities",21218,"2715 N CHARLES ST, BALTIMORE, MD, 21218"
-76.6991954,39.2922131,273526620,HOPE HARBOR INC,4711 EDMONDSON AVE,21229-2404,3,2100,97563,74938,55306,A70,NA,A,"Arts, Culture and Humanities",21229,"4711 EDMONDSON AVE, BALTIMORE, MD, 21229"
-76.44607289999999,39.3430272,311770035,TAA FOUNDATION INC,713 MACDILL RD,21220-3794,3,1200,8943,0,0,A70,NA,A,"Arts, Culture and Humanities",21220,"713 MACDILL RD, BALTIMORE, MD, 21220"
